"hh_id","part_id","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","sday_id","type","day","month","year","dayofweek","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","country","hh_size","part_age_exact"
"Mo08HH301",301,"M",1,7,3,13,NA,"IT","",NA,NA,"","Y",1,2,NA,NA,20060522,1,22,5,2006,1,24,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,37
"Mo08HH3010",3010,"M",5,NA,5,17,NA,"LU","",NA,NA,"","N",1,1,NA,NA,20060221,1,21,2,2006,2,17,21,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,21
"Mo08HH3011",3011,"M",1,7,3,13,NA,"LU","",NA,NA,"","N",2,2,NA,NA,20060220,1,20,2,2006,1,21,49,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,24
"Mo08HH3012",3012,"M",1,6,6,20,NA,"LU","",NA,NA,"","N",2,1,NA,NA,20060221,1,21,2,2006,2,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,35
"Mo08HH3013",3013,"F",5,NA,1,6,NA,"LU","",NA,NA,"","N",3,2,NA,NA,20060219,1,19,2,2006,0,12,42,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,11
"Mo08HH3014",3014,"F",5,NA,2,9,NA,"PT","Y",NA,1,"EU","N",NA,NA,NA,NA,20060221,3,21,2,2006,2,4,8,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,8
"Mo08HH3015",3015,"F",4,NA,5,17,NA,"LU","",NA,NA,"","N",2,1,NA,NA,20060221,1,21,2,2006,2,47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,21
"Mo08HH3016",3016,"F",3,NA,6,20,NA,"EU","",NA,NA,"","N",1,3,NA,NA,20060220,1,20,2,2006,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,31
"Mo08HH3017",3017,"M",6,NA,1,6,NA,"LU","",NA,NA,"","N",2,NA,NA,NA,20060222,1,22,2,2006,3,62,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,58
"Mo08HH3018",3018,"M",1,6,3,13,NA,"LU","",NA,NA,"","N",3,2,NA,NA,20060221,1,21,2,2006,2,51,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,26
"Mo08HH3019",3019,"F",3,NA,3,13,NA,"LU","",NA,NA,"","N",1,NA,NA,NA,20060221,1,21,2,2006,2,12,20,22,23,24,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",7,45
"Mo08HH302",302,"F",1,7,3,11,NA,"IT","",NA,NA,"","N",2,NA,NA,NA,20060522,1,22,5,2006,1,8,11,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,42
"Mo08HH3020",3020,"M",4,NA,NA,NA,NA,"PT","",NA,NA,"","N",1,1,NA,NA,20060221,2,21,2,2006,2,14,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,17
"Mo08HH3021",3021,"M",5,NA,NA,NA,8,"EU","",NA,NA,"","N",2,2,NA,NA,20060221,2,21,2,2006,2,46,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"Luxembourg",3,13
"Mo08HH3022",3022,"F",6,NA,1,6,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20060221,3,21,2,2006,2,3,9,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,1
"Mo08HH3023",3023,"M",5,NA,NA,NA,9,"LU","",NA,NA,"","N",2,2,NA,NA,20060221,2,21,2,2006,2,16,50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Luxembourg",4,16
"Mo08HH3024",3024,"M",1,7,2,9,NA,"LU","",NA,NA,"","N",1,1,NA,NA,20060218,1,18,2,2006,6,17,19,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,47
"Mo08HH3025",3025,"F",5,NA,6,20,NA,"LU","",NA,NA,"","N",1,1,NA,NA,20060220,1,20,2,2006,1,23,51,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,20
"Mo08HH3026",3026,"M",1,7,2,9,NA,"LU","",NA,NA,"","N",1,1,NA,NA,20060222,1,22,2,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",1,55
"Mo08HH3027",3027,"F",NA,NA,NA,NA,NA,"LU","",NA,NA,"LU","N",2,1,NA,NA,20060222,3,22,2,2006,3,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,1
"Mo08HH3028",3028,"F",6,NA,3,13,NA,"LU","",NA,NA,"","N",1,2,NA,NA,20060222,1,22,2,2006,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,31
"Mo08HH3029",3029,"F",6,7,6,20,NA,"EU","N",NA,NA,"LU","N",2,1,NA,NA,20060222,3,22,2,2006,3,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,5
"Mo08HH303",303,"F",3,NA,2,8,NA,"IT","",NA,NA,"","N",1,1,NA,NA,20060522,1,22,5,2006,1,33,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,63
"Mo08HH3030",3030,"M",1,NA,NA,NA,NA,"LU","",NA,NA,"","N",2,1,NA,NA,20060219,2,19,2,2006,0,67,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,40
"Mo08HH3031",3031,"F",2,NA,2,9,NA,"LU","",NA,NA,"","N",2,1,NA,NA,20060216,1,16,2,2006,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",1,65
"Mo08HH3032",3032,"M",1,8,3,13,NA,"EU","",NA,NA,"","N",1,2,NA,NA,20060220,1,20,2,2006,1,19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,56
"Mo08HH3033",3033,"F",3,NA,2,9,NA,"LU","",NA,NA,"","N",2,1,NA,NA,20060216,1,16,2,2006,4,4,7,10,14,15,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",7,42
"Mo08HH3034",3034,"F",5,NA,6,20,NA,"EU","",NA,NA,"","N",2,1,NA,NA,20060219,1,19,2,2006,0,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,23
"Mo08HH3035",3035,"M",1,6,6,20,NA,"LU","",NA,NA,"","N",1,4,NA,NA,20060215,1,15,2,2006,3,20,23,49,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,25
"Mo08HH3036",3036,"M",1,7,2,9,NA,"LU","",NA,NA,"","N",1,4,NA,NA,20060216,1,16,2,2006,4,12,14,16,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,42
"Mo08HH3037",3037,"F",3,NA,2,9,NA,"LU","",NA,NA,"","N",1,1,NA,NA,NA,1,NA,NA,2006,NA,14,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,48
"Mo08HH3038",3038,"F",3,NA,6,20,NA,"OT","",NA,NA,"","N",2,1,NA,NA,20060219,1,19,2,2006,0,19,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,51
"Mo08HH3039",3039,"M",1,8,1,6,NA,"LU","",NA,NA,"","N",1,4,NA,NA,20060220,1,20,2,2006,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,45
"Mo08HH304",304,"F",1,8,3,13,NA,"IT","",NA,NA,"","N",2,4,NA,NA,20060528,1,28,5,2006,0,64,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,28
"Mo08HH3040",3040,"F",5,NA,5,17,NA,"LU","Y",NA,1,"LU","N",2,4,NA,NA,20060218,3,18,2,2006,6,9,14,15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,8
"Mo08HH3041",3041,"F",5,NA,NA,NA,12,"LU","",NA,NA,"","N",2,4,NA,NA,20060220,2,20,2,2006,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"Luxembourg",2,18
"Mo08HH3042",3042,"M",1,7,3,13,NA,"LU","",NA,NA,"","N",2,1,NA,NA,20060219,1,19,2,2006,0,57,58,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,30
"Mo08HH3043",3043,"M",1,7,3,13,NA,"LU","",NA,NA,"","N",3,2,NA,NA,20060217,1,17,2,2006,5,22,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,53
"Mo08HH3044",3044,"F",2,NA,3,13,NA,"EU","",NA,NA,"","N",2,1,NA,NA,20060216,1,16,2,2006,4,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,60
"Mo08HH3045",3045,"F",6,NA,1,6,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20060216,3,16,2,2006,4,1,11,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,1
"Mo08HH3046",3046,"F",3,NA,3,13,NA,"LU","",NA,NA,"","N",2,2,NA,NA,20060216,1,16,2,2006,4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,58
"Mo08HH3047",3047,"M",5,NA,NA,NA,4,"LU","",NA,NA,"","N",1,2,NA,NA,20060217,2,17,2,2006,5,4,38,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"Luxembourg",4,11
"Mo08HH3048",3048,"F",3,NA,1,6,NA,"LU","",NA,NA,"","N",1,2,NA,NA,20060215,1,15,2,2006,3,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,76
"Mo08HH3049",3049,"F",1,7,6,20,NA,"LU","",NA,NA,"","N",3,2,NA,NA,20060218,1,18,2,2006,6,15,52,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,26
"Mo08HH305",305,"F",4,NA,3,13,NA,"IT","",NA,NA,"","N",2,1,NA,NA,20060522,1,22,5,2006,1,9,33,35,68,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",6,33
"Mo08HH3050",3050,"F",5,NA,5,17,NA,"LU","Y",NA,1,"LU","N",1,4,NA,NA,20060131,3,31,1,2006,2,8,10,10,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,8
"Mo08HH3051",3051,"F",5,NA,5,17,NA,"EU","Y",NA,1,"EU","N",3,1,NA,NA,20060211,3,11,2,2006,6,9,13,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,8
"Mo08HH3052",3052,"F",1,7,3,13,NA,"LU","",NA,NA,"","N",2,4,NA,NA,20060215,1,15,2,2006,3,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,56
"Mo08HH3053",3053,"F",5,NA,NA,NA,10,"EU","",NA,NA,"","N",2,2,NA,NA,20060215,2,15,2,2006,3,21,47,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Luxembourg",4,16
"Mo08HH3054",3054,"M",1,8,1,6,NA,"LU","",NA,NA,"","N",1,2,NA,NA,20060211,1,11,2,2006,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",2,40
"Mo08HH3055",3055,"F",5,7,2,9,NA,"LU","Y",NA,1,"LU","N",2,3,NA,NA,20050524,3,24,5,2005,2,5,8,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,5
"Mo08HH3056",3056,"F",6,7,5,17,NA,"LU","N",NA,1,"LU","N",2,1,NA,NA,20050521,3,21,5,2005,6,0,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,0
"Mo08HH3057",3057,"F",6,7,3,13,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20050521,3,21,5,2005,6,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,5
"Mo08HH3058",3058,"M",6,8,2,9,NA,"LU","N",NA,2,"LU","N",2,1,NA,NA,NA,3,NA,NA,2005,NA,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,3
"Mo08HH3059",3059,"F",6,NA,2,9,NA,"LU","N",NA,1,"LU","N",3,1,NA,NA,NA,3,NA,NA,2005,NA,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,3
"Mo08HH306",306,"F",6,NA,3,13,NA,"IT","",NA,NA,"","Y",2,2,NA,NA,20060522,1,22,5,2006,1,10,14,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,41
"Mo08HH3060",3060,"F",5,7,5,17,NA,"LU","Y",NA,1,"LU","N",2,2,NA,NA,20050519,3,19,5,2005,4,1,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,4
"Mo08HH3061",3061,"F",6,NA,2,9,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20050518,3,18,5,2005,3,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,3
"Mo08HH3062",3062,"F",6,NA,1,6,NA,"LU","N",NA,1,"LU","N",2,1,NA,NA,20050522,3,22,5,2005,0,3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,3
"Mo08HH3063",3063,"M",5,5,2,9,NA,"LU","Y",NA,1,"LU","N",2,1,NA,NA,20050520,3,20,5,2005,5,6,9,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,6
"Mo08HH3064",3064,"F",6,7,3,13,NA,"LU","N",NA,1,"LU","N",2,1,NA,NA,20050521,3,21,5,2005,6,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,2
"Mo08HH3065",3065,"M",6,NA,6,20,NA,"EU","N",NA,1,"EU","N",1,1,NA,NA,20050521,3,21,5,2005,6,1,7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,1
"Mo08HH3066",3066,"F",5,NA,1,6,NA,"LU","Y",NA,5,"LU","N",2,NA,NA,NA,NA,3,NA,NA,2005,NA,44,20,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,6
"Mo08HH3067",3067,"M",6,7,5,17,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20050524,3,24,5,2005,2,0,3,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,0
"Mo08HH3068",3068,"M",5,8,1,6,NA,"LU","Y",NA,1,"LU","N",1,1,NA,NA,20050514,3,14,5,2005,6,4,6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,4
"Mo08HH3069",3069,"F",5,7,2,9,NA,"LU","Y",NA,1,"LU","N",1,3,NA,NA,20050518,3,18,5,2005,3,6,6,12,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,6
"Mo08HH307",307,"F",2,NA,2,8,NA,"IT","",NA,NA,"","N",1,4,NA,NA,20060522,1,22,5,2006,1,22,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,55
"Mo08HH3070",3070,"M",5,6,6,20,NA,"EU","Y",NA,NA,"EU","N",2,1,NA,NA,20050514,3,14,5,2005,6,5,5,8,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,8
"Mo08HH3071",3071,"F",6,NA,2,9,NA,"LU","N",NA,5,"LU","N",2,4,NA,NA,20050525,3,25,5,2005,3,2,12,15,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,2
"Mo08HH3072",3072,"F",6,7,2,9,NA,"LU","N",NA,1,"LU","N",NA,NA,NA,NA,20050524,3,24,5,2005,2,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,0
"Mo08HH3073",3073,"F",5,8,2,9,NA,"PT","Y",NA,1,"LU","N",2,4,NA,NA,20050516,3,16,5,2005,1,5,14,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,5
"Mo08HH3074",3074,"M",5,8,2,9,NA,"PT","Y",NA,1,"EU","N",1,3,NA,NA,20050515,3,15,5,2005,0,3,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,3
"Mo08HH3075",3075,"M",6,NA,6,20,NA,"EU","N",NA,1,"EU","N",2,1,NA,NA,20050517,3,17,5,2005,2,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,1
"Mo08HH3076",3076,"M",5,8,2,9,NA,"EU","Y",NA,1,"LU","N",NA,NA,NA,NA,NA,3,NA,NA,2005,NA,6,15,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,6
"Mo08HH3077",3077,"F",5,NA,5,17,NA,"LU","Y",NA,1,"LU","N",3,2,NA,NA,20050514,3,14,5,2005,6,8,10,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,8
"Mo08HH3078",3078,"F",5,7,6,20,NA,"LU","Y",NA,2,"LU","N",2,1,NA,NA,20050521,3,21,5,2005,6,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,1
"Mo08HH3079",3079,"F",6,5,2,9,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20050520,3,20,5,2005,5,1,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,1
"Mo08HH308",308,"M",2,NA,2,8,NA,"IT","",NA,NA,"","N",2,2,NA,NA,20060523,1,23,5,2006,2,35,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,66
"Mo08HH3080",3080,"M",5,8,2,9,NA,"LU","Y",NA,2,"LU","N",2,2,NA,NA,20050524,3,24,5,2005,2,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,4
"Mo08HH3081",3081,"M",6,NA,3,13,NA,"LU","N",NA,1,"LU","N",3,1,NA,NA,20050514,3,14,5,2005,6,3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,3
"Mo08HH3082",3082,"M",5,NA,2,9,NA,"PT","Y",NA,1,"PT","N",NA,NA,NA,NA,20050523,3,23,5,2005,1,7,18,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,7
"Mo08HH3083",3083,"F",5,NA,6,20,NA,"LU","Y",NA,2,"LU","N",1,NA,NA,NA,20050524,3,24,5,2005,2,3,6,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,3
"Mo08HH3084",3084,"M",5,NA,2,9,NA,"LU","Y",NA,1,"LU","N",1,2,NA,NA,20050524,3,24,5,2005,2,7,11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,7
"Mo08HH3085",3085,"M",6,NA,2,9,NA,"LU","N",NA,1,"LU","N",1,1,NA,NA,20050525,3,25,5,2005,3,37,13,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,3
"Mo08HH3086",3086,"F",5,7,2,9,NA,"LU","Y",NA,1,"LU","N",2,1,NA,NA,20050515,3,15,5,2005,0,26,10,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,2
"Mo08HH3087",3087,"M",5,8,1,6,NA,"PT","Y",NA,2,"PT","N",2,NA,NA,NA,20050521,3,21,5,2005,6,5,7,12,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,7
"Mo08HH3088",3088,"M",5,8,2,9,NA,"PT","Y",NA,2,"PT","N",NA,NA,NA,NA,20050525,3,25,5,2005,3,7,10,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,7
"Mo08HH3089",3089,"F",5,6,3,13,NA,"LU","Y",NA,1,"LU","N",3,1,NA,NA,20050523,3,23,5,2005,1,1,4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,4
"Mo08HH309",309,"F",1,7,6,18,NA,"IT","",NA,NA,"","N",2,3,NA,NA,20060522,1,22,5,2006,1,27,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,55
"Mo08HH3090",3090,"M",5,NA,2,9,NA,"LU","Y",NA,1,"LU","N",2,NA,NA,NA,20050523,3,23,5,2005,1,5,9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,5
"Mo08HH3091",3091,"M",5,5,2,9,NA,"LU","Y",NA,1,"LU","N",3,1,NA,NA,20050518,3,18,5,2005,3,4,6,7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,7
"Mo08HH3092",3092,"F",5,7,1,6,NA,"LU","Y",NA,1,"LU","N",3,4,NA,NA,20050524,3,24,5,2005,2,2,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,2
"Mo08HH3093",3093,"M",5,8,3,13,NA,"PT","Y",NA,1,"LU","N",2,2,NA,NA,20050513,3,13,5,2005,5,6,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,6
"Mo08HH3094",3094,"M",5,NA,2,9,NA,"PT","Y",NA,1,"PT","Y",1,4,NA,NA,NA,3,NA,NA,2005,NA,4,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,4
"Mo08HH3095",3095,"M",6,7,2,9,NA,"LU","N",NA,5,"LU","N",3,2,NA,NA,20050522,3,22,5,2005,0,29,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",4,1
"Mo08HH3096",3096,"F",1,7,2,9,NA,"LU","",NA,NA,"","Y",3,2,NA,NA,NA,1,NA,NA,2005,NA,3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",3,25
"Mo08HH3097",3097,"F",5,NA,NA,NA,11,"LU","",NA,NA,"","N",1,1,NA,NA,20050515,2,15,5,2005,0,19,22,42,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luxembourg",5,17
